068703,11,

7th
MATH,94,93,92,97,95,92,
ENG,78,75,77,80,80,78,
SCI,92,93,89,92,94,91,
SOC,90,90,89,87,91,91,
PE,97,95,93,95,94,96,
ART,90,90,94,93,93,92,

8th
MATH,93,92,91,91,91,91,
ENG,77,75,74,75,74,76,
SCI,93,95,93,94,95,92,
SOC,83,87,88,84,87,85,
PE,96,97,98,99,96,94,
ART,92,91,92,94,93,95,

9th
MATH,93,91,96,91,91,93,
ENG,78,77,74,75,75,77,
SCI,92,90,92,88,88,92,
SOC,87,89,90,86,90,90,
PE,97,92,97,92,94,97,
ART,93,95,94,95,97,96,

10th
MATH,94,94,93,92,93,91,
ENG,75,74,76,74,77,78,
SCI,86,83,88,85,85,86,
SOC,86,84,86,89,85,88,
PE,94,92,92,93,92,95,
ART,98,94,96,94,98,97,
