839992,11,

7th
MATH,68,68,68,68,70,70,
ENG,96,92,96,93,93,96,
SCI,93,96,97,93,96,96,
SOC,92,94,92,90,89,91,
PE,96,93,93,95,97,96,
ART,93,93,93,92,95,95,

8th
MATH,71,67,71,67,67,69,
ENG,95,97,93,97,97,97,
SCI,95,92,95,91,91,91,
SOC,94,94,92,92,92,94,
PE,95,94,93,94,96,94,
ART,95,90,92,91,92,92,

9th
MATH,65,69,68,69,68,68,
ENG,92,96,91,96,93,96,
SCI,97,96,97,96,94,99,
SOC,93,94,92,91,91,93,
PE,98,96,97,98,98,98,
ART,90,91,93,90,90,95,

10th
MATH,68,66,67,67,69,66,
ENG,96,93,96,95,94,95,
SCI,98,97,100,96,97,95,
SOC,91,93,89,93,94,94,
PE,93,94,92,96,93,94,
ART,90,93,93,90,88,92,
